word,word_book,definition,CEFR,tag,phonetic
maze,"[""tem8"", ""toefl"", ""greA""]",n.. 迷宫；迷津 ; v.. 使困惑；使迷失,C2,null,/meɪz/
me,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",pron.. 我,A1,null,/miː/
meadow,"[""cet4"", ""tem4"", ""ielts""]",n.. 草地，牧场,C1,null,/ˈmɛdəʊ/
meager,"[""toefl"", ""greA""]",adj.. 贫乏的；不足的,C2,null,/ˈmiːɡər/
meagre,"[""tem8""]",adj.. 贫乏的；不足的,C2,null,/ˈmiːɡər/
meal,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 餐，饭 ; v.. 进餐,A1,null,/miːl/
mean,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""tem8"", ""toefl"", ""greA""]",v.. 意思是；意味着；打算 ; adj.. 吝啬的；刻薄的；平均的 ; n.. 平均值,A2,null,/miːn/
meander,"[""tem8"", ""toefl"", ""greA""]",v.. 蜿蜒；迂回曲折 ; n.. 曲流；迂回曲折的路线,C2,null,/miˈændər/
meaning,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 意义，含义 ; v.. 意味，意思是,A2,null,/ˈmiːnɪŋ/
means,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 手段，方法；财富,B2,null,/miːnz/
meantime,"[""tem4"", ""toefl""]",n.. 其间，同时 ; adv.. 同时，在此期间,C1,null,/ˈmiːntaɪm/
meanwhile,"[""highschool"", ""cet4"", ""tem4""]",adv.. 与此同时,B1,null,/ˈmiːnwaɪl/
measles,"[""tem8""]",n.. 麻疹,C2,"```json
[""Health""]
```",/ˈmiːzəlz/
measly,"[""greA""]",adj.. 微不足道的；少得可怜的,C2,null,/ˈmiːzli/
measurable,"[""cet4"", ""tem8""]",adj.. 可测量的；可衡量的,C2,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Education"", ""Society""]
```",/ˈmɛʒərəbəl/
measure,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 测量；衡量 ; n.. 措施；尺寸,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Environment"", ""Laws"", ""Education"", ""Society""]
```",/ˈmɛʒər/
measured,"[""greA""]",adj.. 慎重的；有分寸的 ; v.. 测量；衡量,B1,null,/ˈmɛʒərd/
measurement,"[""cet4"", ""cet6"", ""tem4""]",n.. 测量，度量,B1,"```json
[""Tech"", ""Science"", ""Economy"", ""Health"", ""Environment"", ""Education""]
```",/ˈmɛʒərmənt/
meat,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 肉；肉类,A1,null,/miːt/
mecca,"[""tem8""]",n.. 麦加（伊斯兰教圣地）；向往的地方,C2,null,/ˈmɛkə/
mechanic,"[""cet4"", ""tem4"", ""toefl""]",n.. 机械师；技工,B1,null,/məˈkænɪk/
mechanical,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 机械的；力学的；呆板的,B1,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Environment"", ""Health"", ""Sports""]
```",/məˈkænɪkəl/
mechanically,"[""cet4""]",adv.. 机械地；呆板地,C2,null,/mɪˈkænɪkli/
mechanics,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 力学；机械学；机械装置,B1,"```json
[""Tech"", ""Science"", ""Engineering""]
```",/məˈkænɪks/
mechanise,"[""tem4""]",v.. 使机械化,B2,"```json
[""Tech"", ""Science"", ""Economy""]
```",/ˈmɛkənaɪz/
mechanism,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 机械装置；机制,A2,"```json
[""Tech"", ""Science"", ""Economy"", ""Health"", ""Environment"", ""Laws""]
```",/ˈmɛkəˌnɪzəm/
mechanist,"[""toefl""]",n.. 机械论者；机械师,C2,null,/mekənɪst/
mechanize,"[""toefl""]",v.. 使机械化,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Media"", ""Education"", ""Society"", ""Laws""]
```",/ˈmɛkənaɪz/
medal,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 奖章，奖牌,A2,"```json
[""Sports"", ""History"", ""Art""]
```",/ˈmɛdəl/
meddle,"[""tem8"", ""toefl"", ""greA""]",v.. 干涉，插手,C2,null,/ˈmɛdəl/
meddlesome,"[""greA""]",adj.. 爱管闲事的,C2,null,/ˈmɛdəlsəm/
media,"[""highschool"", ""tem4"", ""toefl""]",n.. 媒体；媒介,B2,"```json
[""Media"", ""Tech"", ""Politics"", ""Society""]
```",/ˈmiːdiə/
mediate,"[""tem8"", ""toefl"", ""greA""]",v.. 调解，斡旋 ; adj.. 间接的,C2,null,/ˈmiːdiˌeɪt/
medicaid,"[""tem8""]",n.. 医疗补助,C1,"```json
[""Health"", ""Politics"", ""Economy"", ""Laws""]
```",/ˈmɛdɪkeɪd/
medical,"[""highschool"", ""cet4"", ""tem4""]",adj.. 医学的，医疗的 ; n.. 医疗用品；体检,A2,"```json
[""Health""]
```",/ˈmɛdɪkəl/
medication,"[""tem8""]",n.. 药物，药物治疗,B2,"```json
[""Health""]
```",/ˌmɛdɪˈkeɪʃən/
medicine,"[""highschool"", ""cet4"", ""tem4""]",n.. 医学；药,A1,"```json
[""Health"", ""Science""]
```",/ˈmɛdɪsɪn/
medieval,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 中世纪的,B2,"```json
[""History"", ""Art"", ""Literature"", ""Society""]
```",/mɛdˈiːvəl/
mediocre,"[""tem8"", ""toefl"", ""greA""]",adj.. 平庸的，普通的,B2,null,/ˌmiːdiˈəʊkər/
mediocrity,"[""greA""]",n.. 平庸；平凡,C2,null,/ˌmiːdiˈɒkrəti/
meditate,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",v.. 冥想；沉思,B1,null,/ˈmɛdɪteɪt/
meditation,"[""ielts"", ""greA""]",n.. 冥想；沉思,B1,null,/ˌmɛdɪˈteɪʃən/
meditative,"[""toefl"", ""greA""]",adj.. 沉思的；冥想的,C2,null,/ˈmɛdɪteɪtɪv/
mediterranean,"[""cet4"", ""tem4""]",adj.. 地中海的 ; n.. 地中海,B1,null,/ˌmedɪtəˈreɪniən/
medium,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 媒介；媒体；方法 ; adj.. 中等的；中间的,B1,"```json
[""Tech"", ""Art"", ""Media"", ""Literature""]
```",/ˈmiːdiəm/
medley,"[""greA""]",n.. 混合曲；混合物 ; v.. 混合,C2,null,/ˈmɛdli/
meek,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 温顺的；谦恭的,C2,null,/miːk/
meet,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""greA""]",v.. 遇见；满足；迎接 ; n.. 集会；比赛,A1,null,/miːt/
meeting,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 会议；集会 ; v.. 会面；见面,A1,null,/ˈmiːtɪŋ/
megaphone,"[""tem8""]",n.. 扩音器，喇叭,C2,null,/ˈmɛɡəfoʊn/
melancholy,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",adj.. 忧郁的 ; n.. 忧郁,C2,null,/ˈmelənkɒli/
meld,"[""greA""]",v.. 合并；融合 ; n.. 混合；合并,C2,null,/mɛld/
mellifluous,"[""greA""]",adj.. 悦耳的；流畅的,C2,null,/məˈlɪfluəs/
mellow,"[""tem8""]",adj.. 醇厚的；柔和的；成熟的 ; v.. 使醇厚；使柔和；使成熟,C2,null,/ˈmɛloʊ/
melodic,"[""toefl""]",adj.. 旋律的，悦耳的,C2,,/məˈlɒdɪk/
melodie,"[""toefl""]",n.. 旋律,B2,"```json
[""Art"", ""Literature"", ""Music""]
```  

(Note: Although ""Music"" was not explicitly listed in your original choices, ""melodie"" is most closely related to it. Among your provided domains, ""Art"" and ""Literature"" are the closest fits, as ""melodie"" can refer to artistic or poetic expressions of melody. If ""Music"" were an option, it would be the primary domain.)  

Strictly adhering to your list:  
```json
[""Art"", ""Literature""]
```",/mɛlədi/
melodrama,"[""tem8"", ""greA""]",n.. 情节剧；传奇剧 ; adj.. 夸张的；戏剧化的,C2,null,/ˈmɛləˌdrɑːmə/
melody,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 旋律；曲调,B2,"```json
[""Art"", ""Music"", ""Literature""]
```",/ˈmɛlədi/
melon,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""greA""]",n.. 瓜；甜瓜,A2,null,/ˈmɛlən/
melt,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 融化；熔化 ; v.. 软化；变得温柔 ; n.. 融化；熔化物,B1,null,/mɛlt/
melting,"[""toefl""]",v.. 融化；熔化；软化 ; adj.. 融化的；熔化的,B1,"```json
[""Science"", ""Environment"", ""Art"", ""Literature""]
```",/ˈmɛltɪŋ/
member,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 成员；会员,A2,null,/ˈmɛmbər/
membership,"[""cet6"", ""tem4""]",n.. 会员资格；成员资格,B1,null,/ˈmɛmbərˌʃɪp/
membrane,"[""tem8"", ""toefl"", ""greA""]",n.. 膜，薄膜,C1,"```json
[""Tech"", ""Science"", ""Health"", ""Environment""]
```",/ˈmɛmbreɪn/
memento,"[""tem8""]",n.. 纪念品；遗物,C2,null,/məˈmentoʊ/
memo,"[""cet6"", ""tem4"", ""ielts""]",n.. 备忘录；便笺,C1,null,/ˈmɛmoʊ/
memoir,"[""tem4"", ""greA""]",n.. 回忆录；自传,C2,null,/ˈmɛmwɑːr/
memorable,"[""cet6"", ""tem4""]",adj.. 难忘的，值得纪念的,B1,null,/ˈmemərəbl/
memorandum,"[""cet6"", ""tem8""]",n.. 备忘录；便笺,B1,"```json
[""Economy"", ""Politics"", ""Laws"", ""Education""]
```",/ˌmeməˈrændəm/
memorial,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""greA""]",n.. 纪念物；纪念馆 ; adj.. 纪念的；追悼的,B2,null,/məˈmɔːriəl/
memorise,"[""tem4""]",v.. 记住，记忆,B1,null,/ˈmeməraɪz/
memorize,"[""cet6"", ""ielts""]",v.. 记住，记忆,B1,null,/ˈmɛməˌraɪz/
memory,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 记忆；存储器 ; v.. 记住；存储,A1,null,/ˈmɛməri/
menace,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 威胁；危险 ; v.. 威胁；危及,C1,null,/ˈmɛnɪs/
mend,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 修理，修补 ; n.. 修补处,B1,null,/mɛnd/
mendacious,"[""greA""]",adj.. 虚假的，说谎的,B1,null,/mɛnˈdeɪʃəs/
mendacity,"[""greA""]",n.. 虚伪；谎言,C2,null,/mɛnˈdæsɪti/
mendicant,"[""greA""]",n.. 乞丐；托钵僧 ; adj.. 行乞的,B1,null,/ˈmɛndɪkənt/
menial,"[""tem8"", ""toefl""]",adj.. 卑微的；低贱的 ; n.. 仆人；佣人,A1,null,/ˈmiːniəl/
meningitis,"[""tem8""]",n.. 脑膜炎,C2,,/mɛnɪnˈdʒaɪtɪs/
menopause,"[""tem8""]",n.. 更年期；绝经期,C2,,/ˈmɛnəpɔːz/
menstrual,"[""tem8""]",adj.. 月经的,C2,"```json
[""Health"", ""Society""]
```",/ˈmɛnstruəl/
mental,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 精神的；心理的；智力的,B1,null,/ˈmɛntəl/
mentality,"[""tem4"", ""ielts""]",n.. 心态；思想,B1,null,/mɛnˈtælɪti/
menthol,"[""greA""]",n.. 薄荷醇,C2,null,/ˈmɛnθɒl/
mention,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 提到，提及 ; n.. 提及，说起,A2,null,/ˈmɛnʃən/
mentor,"[""greA""]",n.. 导师；指导者 ; v.. 指导,B2,null,/ˈmɛn.tɔːr/
menu,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 菜单；选单 ; v.. 点菜,A2,null,/ˈmen.juː/
mercantile,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 商业的；贸易的,C1,"```json
[""Economy"", ""History""]
```",/ˈmɜːrkəntaɪl/
mercenary,"[""tem8"", ""greA""]",n.. 雇佣兵 ; adj.. 唯利是图的,C2,null,/ˈmɜːrsəneri/
merchandise,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 商品，货物 ; v.. 推销，销售,B2,"```json
[""Economy"", ""Business"", ""Commerce""]
```  

(Note: Since ""Business"" and ""Commerce"" were not in your original list of domains, I adjusted the answer to strictly use the provided options. Here's the corrected response:)  

```json
[""Economy""]
```",/ˈmɜːrtʃəndaɪz/
merchant,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 商人；零售商 ; v.. 经商；买卖,B1,"```json
[""Economy"", ""History"", ""Society""]
```",/ˈmɜːrtʃənt/
merciful,"[""highschool"", ""cet6"", ""tem4"", ""toefl""]",adj.. 仁慈的；宽恕的,B2,null,/ˈmɜːrsɪfəl/
merciless,"[""tem4""]",adj.. 无情的，残忍的,C2,null,/ˈmɜːrsɪləs/
mercurial,"[""greA""]",adj.. 善变的；活泼的,C2,"```json
[""Science"", ""Literature"", ""Art""]
```",/mərˈkjʊərɪəl/
mercury,"[""cet4"", ""cet6"", ""tem4"", ""toefl""]",n.. 水银；汞 ; n.. (Mercury) 墨丘利（罗马神话中的神） ; n.. (Mercury) 水星,B2,"```json
[""Tech"", ""Science"", ""Health"", ""Environment""]
```",/ˈmɜːrkjəri/
mercy,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 仁慈，怜悯 ; v.. 宽恕,B2,null,/ˈmɜːrsi/
mere,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 仅仅的；只不过的,B1,null,/mɪr/
merely,"[""highschool"", ""cet4"", ""tem4""]",adv.. 仅仅，只不过,B1,null,/ˈmɪərli/
meretricious,"[""greA""]",adj.. 华而不实的；俗艳的,C2,null,/ˌmɛrɪˈtrɪʃəs/
merge,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 合并；融合 ; n.. 合并；融合,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Business"", ""Politics"", ""Media""]
```",/mɜːrdʒ/
merit,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 优点，价值 ; v.. 值得，应受,C1,null,/ˈmɛrɪt/
merited,"[""greA""]",adj.. 应得的；值得的 ; v.. 应得；值得,B1,null,/ˈmɛrɪtɪd/
meritorious,"[""greA""]",adj.. 有功绩的；值得称赞的,B1,null,/ˌmerɪˈtɔːriəs/
mermaid,"[""tem8"", ""ielts""]",n.. 美人鱼,C2,null,/ˈmɜːrmeɪd/
merry,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 欢乐的，愉快的,A1,null,/ˈmɛri/
merrygoround,"[""tem8""]",n.. 旋转木马,B1,null,/ˈmɛriɡəˌraʊnd/
mesa,"[""greA""]",n.. 台地，平顶山,C2,null,/ˈmeɪsə/
mesh,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",n.. 网；网状物 ; v.. 啮合；紧密配合,C2,"```json
[""Tech"", ""Science"", ""Art"", ""Fashion"", ""Media""]
```",/mɛʃ/
mesmerise,"[""tem8""]",v.. 迷住；催眠,C2,null,/ˈmɛzməraɪz/
mess,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts""]",v.. 弄乱，搞糟 ; n.. 混乱，脏乱,B2,null,/mɛs/
message,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4""]",n.. 消息；信息 ; v.. 通知；发信息,A1,null,/ˈmɛsɪdʒ/
messenger,"[""cet4"", ""tem4""]",n.. 信使，使者 ; v.. 送信，传递,B2,null,/ˈmɛsɪndʒər/
messiah,"[""tem8""]",n.. 弥赛亚；救世主,C2,null,/məˈsaɪə/
messy,"[""highschool"", ""toefl""]",adj.. 凌乱的，脏乱的,B1,null,/ˈmɛsi/
metabolic,"[""toefl""]",adj.. 新陈代谢的,C1,"```json
[""Health"", ""Science""]
```",/mɛtəˈbɒlɪk/
metabolism,"[""tem8"", ""toefl"", ""greA""]",n.. 新陈代谢,B2,"```json
[""Science"", ""Health""]
```",/məˈtæbəlɪzəm/
metal,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 金属 ; adj.. 金属的,A2,"```json
[""Tech"", ""Science"", ""Art"", ""Fashion"", ""Media"", ""Literature""]
```",/ˈmɛtəl/
metallic,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 金属的,A2,null,/məˈtælɪk/
metallurgy,"[""cet6"", ""tem8""]",n.. 冶金学；冶金术,C2,"```json
[""Tech"", ""Science"", ""History""]
```",/mɪˈtælərdʒi/
metamorphose,"[""greA""]",v.. 变形；变质,C2,"```json
[""Art"", ""Literature"", ""Science""]
```",/mɛtəˈmɔːrfoʊz/
metaphor,"[""tem4"", ""greA""]",n.. 隐喻；比喻,B2,null,/ˈmɛtəfɔːr/
metaphysical,"[""tem8"", ""greA""]",adj.. 形而上学的,C1,null,/ˌmɛtəˈfɪzɪkəl/
metaphysics,"[""greA""]",n.. 形而上学,C2,null,/ˌmɛtəˈfɪzɪks/
mete,"[""greA""]",v.. 分配，给予 ; n.. 边界，界限,A1,null,/miːt/
meteor,"[""tem8"", ""toefl""]",n.. 流星；陨石,A1,,/ˈmiː.ti.ər/
meteoric,"[""greA""]",adj.. 流星般的；迅速成功的,A1,null,/ˌmiːtiˈɒrɪk/
meteorite,"[""toefl""]",n.. 陨石,C2,"```json
[""Science"", ""Environment""]
```",/ˈmiːtiəraɪt/
meteorological,"[""tem8""]",adj.. 气象的,C2,"```json
[""Science"", ""Environment""]
```",/ˌmiːtiərəˈlɒdʒɪkəl/
meteorology,"[""tem8"", ""toefl"", ""greA""]",n.. 气象学,C2,"```json
[""Science"", ""Environment""]
```",/ˌmiːtiəˈrɒlədʒi/
meter,"[""cet4"", ""tem4""]",n.. 米；计量器 ; v.. 用仪表测量,A2,"```json
[""Tech"", ""Science"", ""Environment"", ""Health"", ""Sports""]
```",/ˈmiːtər/
methane,"[""tem8"", ""toefl""]",n.. 甲烷,C2,"```json
[""Science"", ""Environment"", ""Health""]
```",/ˈmɛθeɪn/
method,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 方法，方式,A2,null,/ˈmɛθəd/
methodical,"[""tem8"", ""toefl"", ""greA""]",adj.. 有条理的；井然有序的,A2,null,/məˈθɒdɪkəl/
methodology,"[""tem8"", ""ielts""]",n.. 方法论；方法学,B2,"```json
[""Tech"", ""Science"", ""Education"", ""Society""]
```",/ˌmɛθəˈdɒlədʒi/
meticulous,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 一丝不苟的；严谨的,C2,null,/məˈtɪkjʊləs/
metre,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 米；韵律；格律,A2,"```json
[""Science"", ""Art"", ""History"", ""Literature"", ""Education""]
```",/ˈmiːtər/
metric,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 度量标准；公制 ; adj.. 公制的；米制的,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education""]
```",/ˈmɛtrɪk/
metrical,"[""greA""]",adj.. 格律的；韵律的,A1,"```json
[""Tech"", ""Science"", ""Literature""]
```",/ˈmɛtrɪkəl/
metro,"[""tem4""]",n.. 地铁 ; adj.. 大都市的,C1,null,/ˈmɛtrəʊ/
metropolis,"[""tem4"", ""toefl"", ""greA""]",n.. 大都市；首府,C2,null,/mɪˈtrɒpəlɪs/
metropolitan,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",adj.. 大都市的 ; n.. 大都市居民,B2,null,/mɛtrəˈpɒlɪtən/
mettle,"[""greA""]",n.. 勇气，毅力,C2,null,/ˈmɛtəl/
mettlesome,"[""greA""]",adj.. 勇敢的，精神饱满的,C2,null,/ˈmɛtəlsəm/
mexican,"[""tem4""]",n.. 墨西哥人；墨西哥的,B2,null,/ˈmɛksɪkən/
microbe,"[""toefl"", ""greA""]",n.. 微生物,B2,,/ˈmaɪkroʊb/
microbiology,"[""tem8""]",n.. 微生物学,C2,"```json
[""Science"", ""Health""]
```",/ˌmaɪkroʊbaɪˈɒlədʒi/
microchip,"[""tem4""]",n.. 微芯片,C2,"```json
[""Tech"", ""Science""]
```",/ˈmaɪkroʊˌtʃɪp/
microcomputer,"[""cet4"", ""tem4""]",n.. 微型计算机,B2,"```json
[""Tech""]
```",/ˈmaɪkroʊkəmˌpjuːtər/
microorganism,"[""tem4"", ""toefl"", ""greA""]",n.. 微生物,B2,"```json
[""Science"", ""Health"", ""Environment""]
```",/ˌmaɪkroʊˈɔːrɡənɪzəm/
microphone,"[""cet4"", ""tem4""]",n.. 麦克风，话筒,B2,"```json
[""Tech"", ""Media""]
```",/ˈmaɪkrəˌfoʊn/
microprocessor,"[""cet6"", ""tem4"", ""toefl""]",n.. 微处理器,C2,"```json
[""Tech"", ""Science""]
```",/ˈmaɪkrəʊˌprəʊsɛsər/
microscope,"[""highschool"", ""cet4"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 显微镜,B2,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˈmaɪ.krə.skəʊp/
microscopic,"[""cet6"", ""greA""]",adj.. 微小的；显微镜的,B2,"```json
[""Science"", ""Health""]
```",/ˌmaɪkrəˈskɒpɪk/
microwave,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 微波 ; v.. 用微波炉加热,B2,null,/ˈmaɪ.kroʊ.weɪv/
mid,"[""tem4""]",adj.. 中间的；中部的 ; n.. 中部；中间,C1,null,/mɪd/
mid-autumn,"[""midschool""]",n.. 中秋,B1,null,/ˌmɪdˈɔːtəm/
midday,"[""cet4"", ""tem4""]",n.. 中午，正午,A2,null,/ˈmɪdˌdeɪ/
middle,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 中间的，中部的 ; n.. 中间，中部,A2,null,/ˈmɪdəl/
middleman,"[""tem4""]",n.. 中间人；中介,C2,"```json
[""Economy"", ""Business"", ""Laws""]
```",/ˈmɪdlˌmæn/
midget,"[""tem8""]",n.. 侏儒；矮人,A1,null,/ˈmɪdʒɪt/
midnight,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 午夜,A2,null,/ˈmɪdnaɪt/
midst,"[""cet4"", ""tem4""]",n.. 中间，中部 ; prep.. 在...之中,B2,null,/mɪdst/
midway,"[""tem4""]",adj.. 中途的 ; adv.. 中途 ; n.. 中途,A1,null,/ˈmɪdweɪ/
midwife,"[""tem4""]",n.. 助产士,C2,"```json
[""Health"", ""Society""]
```",/ˈmɪdˌwaɪf/
miff,"[""greA""]",v.. 生气，恼怒 ; n.. 小争执,C2,null,/mɪf/
might,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 可能；可以 ; n.. 力量；威力,A2,"```json
[""Literature"", ""Laws"", ""History""]
```",/maɪt/
mighty,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 强大的，有力的 ; adv.. 非常，很,B2,null,/ˈmaɪ.ti/
migraine,"[""tem8""]",n.. 偏头痛,C2,"```json
[""Health""]
```",/ˈmaɪɡreɪn/
migrant,"[""tem8"", ""ielts""]",n.. 移民；移居者,C2,null,/ˈmaɪɡrənt/
migrate,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 迁移；迁徙,C2,null,/ˈmaɪɡreɪt/
migration,"[""cet6"", ""tem4"", ""ielts""]",n.. 迁移；迁徙 ; v.. 迁移；迁徙,B2,"```json
[""Economy"", ""Politics"", ""Environment"", ""Society"", ""Laws"", ""Travel""]
```",/maɪˈɡreɪʃən/
migratory,"[""greA""]",adj.. 迁徙的；移居的,C2,"```json
[""Environment"", ""Health"", ""Science"", ""Travel""]
```",/ˈmaɪɡrətɔːri/
mild,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""toefl""]",adj.. 温和的；轻微的,B1,null,/maɪld/
mile,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 英里,B1,null,/maɪl/
mileage,"[""tem4""]",n.. 里程；行驶距离 ; n.. 好处；利益,C1,null,/ˈmaɪlɪdʒ/
mileometre,"[""tem8""]",n.. 里程表,B2,null,/ˈmaɪləˌmiːtər/
milestone,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 里程碑；重大事件,C2,null,/ˈmaɪlstoʊn/
militant,"[""tem8""]",adj.. 好战的；激进的 ; n.. 激进分子；好斗者,C2,"```json
[""Politics"", ""Society"", ""Laws""]
```",/ˈmɪlɪtənt/
militarism,"[""tem8""]",n.. 军国主义,C2,"```json
[""Politics"", ""History"", ""Society""]
```",/ˈmɪlɪtərɪzəm/
military,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 军事；军队 ; adj.. 军事的；军用的,A2,"```json
[""Politics"", ""History"", ""Society"", ""Laws""]
```",/ˈmɪlɪˌtɛri/
militia,"[""tem4"", ""greA""]",n.. 民兵组织；国民军,C1,null,/mɪˈlɪʃə/
militiaman,"[""tem8""]",n.. 民兵,C2,null,/mɪˈlɪʃəmən/
milk,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""greA""]",n.. 牛奶 ; v.. 榨取；挤奶,A1,null,/mɪlk/
milkman,"[""tem4""]",n.. 送奶工,C2,null,/ˈmɪlkmən/
milky,"[""cet6"", ""tem4""]",adj.. 乳状的；乳白色的,C2,null,/ˈmɪlki/
mill,"[""cet4"", ""tem4"", ""greA""]",n.. 磨坊；工厂 ; v.. 碾磨；铣,B2,null,/mɪl/
millennium,"[""tem4"", ""toefl""]",n.. 千年；千周年纪念,C2,null,/mɪˈlɛniəm/
miller,"[""ielts""]",n.. 磨坊主；铣工,A2,null,/ˈmɪlər/
millet,"[""tem8""]",n.. 小米；黍,B2,null,/ˈmɪlɪt/
milligramme,"[""tem8""]",n.. 毫克,C2,"```json
[""Science"", ""Health""]
```",/ˈmɪlɪɡræm/
millimetre,"[""cet4"", ""tem4""]",n.. 毫米,B2,null,/ˈmɪlɪˌmiːtər/
million,"[""midschool"", ""cet4"", ""tem4""]",num.. 百万,A2,null,/ˈmɪljən/
millionaire,"[""highschool"", ""cet6"", ""tem4"", ""ielts""]",n.. 百万富翁,B2,null,/mɪljəˈnɛər/
