word,word_book,definition,CEFR,tag,phonetic
potter,"[""toefl""]",n.. 陶工 ; v.. 闲逛，懒散地做事,B1,"```json
[""Art"", ""Literature"", ""Media""]
```",/ˈpɒtər/
pottery,"[""tem4"", ""greA""]",n.. 陶器；陶艺,B1,"```json
[""Art"", ""History"", ""Society""]
```",/ˈpɒtəri/
pouch,"[""tem8""]",n.. 小袋；育儿袋 ; v.. 装入袋中,C2,null,/paʊtʃ/
poultry,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 家禽,C1,null,/ˈpoʊltri/
pounce,"[""tem8""]",v.. 猛扑；突袭 ; n.. 猛扑；突袭,C2,null,/paʊns/
pound,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 磅；英镑 ; v.. 捣碎；连续重击,B2,"```json
[""Economy"", ""Health"", ""Sports"", ""Travel""]
```",/paʊnd/
pour,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",v.. 倾倒；倒出 ; v.. 倾泻；涌流 ; n.. 倾盆大雨,A2,null,/pɔːr/
pout,"[""greA""]",v.. 撅嘴 ; n.. 撅嘴,C2,null,/paʊt/
poverty,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 贫困，贫穷,B1,"```json
[""Economy"", ""Society"", ""Health"", ""Environment"", ""Politics""]
```",/ˈpɒvərti/
powder,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 粉末；粉状物 ; v.. 搽粉；撒粉,B2,null,/ˈpaʊdər/
power,"[""highschool"", ""cet4"", ""tem4""]",n.. 力量；权力；电力 ; v.. 给...提供动力,A2,null,/ˈpaʊər/
powerful,"[""highschool"", ""cet4"", ""tem4""]",adj.. 强大的，有力的,A2,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws""]
```",/ˈpaʊərfəl/
practicable,"[""cet6"", ""tem4"", ""ielts""]",adj.. 可行的；能实行的,C2,null,/ˈpræktɪkəbəl/
practical,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 实际的；实用的,B1,null,/ˈpræktɪkəl/
practicality,"[""tem8""]",n.. 实用性；实际性,B2,null,/ˌpræktɪˈkæləti/
practically,"[""ielts"", ""toefl""]",adv.. 几乎；实际上,B2,"```json
[""Tech"", ""Science"", ""Economy"", ""Education"", ""Laws""]
```",/ˈpræktɪkli/
practice,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4""]",v.. 练习；实践 ; n.. 练习；惯例,A1,null,/ˈpræktɪs/
practise,"[""highschool"", ""cet4"", ""tem4""]",v.. 练习；实践 ; n.. 实践；惯例,A1,null,/ˈpræktɪs/
practitioner,"[""tem4"", ""greA""]",n.. 从业者，实践者,C1,null,/prækˈtɪʃənər/
pragmatic,"[""cet6"", ""tem8"", ""greA""]",adj.. 务实的，实用的,C1,null,/præɡˈmætɪk/
prairie,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 大草原,B2,null,/ˈprɛəri/
praise,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 赞扬，表扬 ; n.. 赞扬，称赞,B2,null,/preɪz/
pram,"[""tem4""]",n.. 婴儿车,C2,null,/præm/
prank,"[""greA""]",v.. 恶作剧，开玩笑 ; n.. 恶作剧，玩笑,C2,null,/præŋk/
prate,"[""greA""]",v.. 唠叨；空谈 ; n.. 空谈；废话,C2,null,/preɪt/
prawn,"[""tem4""]",n.. 对虾，明虾,B2,null,/prɔːn/
pray,"[""highschool"", ""cet4"", ""tem4""]",v.. 祈祷，祈求 ; n.. 祈祷,A1,null,/preɪ/
prayer,"[""highschool"", ""cet4"", ""tem4""]",n.. 祈祷；祷告 ; v.. 祈祷；祈求,B1,null,/ˈpreɪər/
preach,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 布道；宣扬 ; n.. 讲道；说教,C2,null,/priːtʃ/
preamble,"[""greA""]",n.. 序言，前言 ; v.. 作序言,C2,null,/ˈpriːˌæmbəl/
precarious,"[""tem8"", ""greA""]",adj.. 不稳定的；危险的,C2,"```json
[""Economy"", ""Society"", ""Laws"", ""Health"", ""Environment""]
```",/prɪˈkɛəriəs/
precaution,"[""cet4"", ""tem4"", ""ielts""]",n.. 预防，防备,C2,null,/prɪˈkɔːʃən/
precede,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 在...之前，先于 ; n.. 前导，先行,B2,null,/prɪˈsiːd/
precedence,"[""ielts""]",n.. 优先，优先权,C2,null,/ˈprɛsɪdəns/
precedent,"[""cet6"", ""tem4"", ""ielts""]",n.. 先例；判例,B2,null,/ˈprɛsɪdənt/
preceding,"[""cet4"", ""ielts""]",adj.. 在前的，前述的,B2,null,/prɪˈsiːdɪŋ/
precept,"[""greA""]",n.. 规则；准则 ; n.. 戒律；训诫,C2,null,/ˈpriːsept/
precinct,"[""tem8""]",n.. 管辖区；选区,C2,null,/ˈpriːsɪŋkt/
precious,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 珍贵的，宝贵的,B1,null,/ˈprɛʃəs/
precipice,"[""greA""]",n.. 悬崖；绝壁,C2,null,/ˈprɛsɪpɪs/
precipitant,"[""greA""]",n.. 沉淀剂； precipitants ; adj.. 急促的；突如其来的,C2,,/prɪˈsɪpɪtənt/
precipitate,"[""tem8"", ""toefl"", ""greA""]",v.. 促使；突然发生 ; n.. 沉淀物 ; adj.. 突如其来的；轻率的,C2,,/prɪˈsɪpɪteɪt/
precipitation,"[""greA""]",n.. 降水；降雨量 ; v.. 加速；促使,C1,"```json
[""Science"", ""Environment"", ""Health""]
```",/prɪˌsɪpɪˈteɪʃən/
precipitous,"[""tem8""]",adj.. 陡峭的；急促的,C2,null,/prɪˈsɪpɪtəs/
precise,"[""highschool"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 精确的，准确的,A2,null,/prɪˈsaɪs/
precision,"[""cet4"", ""cet6"", ""tem4"", ""ielts""]",n.. 精确，准确 ; adj.. 精确的，精密的,B1,null,/prɪˈsɪʒən/
preclude,"[""tem8"", ""toefl"", ""greA""]",v.. 阻止，妨碍,C1,null,/prɪˈkluːd/
precocious,"[""greA""]",adj.. 早熟的,C2,null,/prɪˈkəʊʃəs/
precursor,"[""toefl"", ""greA""]",n.. 先驱，前导 ; n.. 前体,C2,"```json
[""Science"", ""History"", ""Literature"", ""Art""]
```",/priːˈkɜːrsər/
predator,"[""toefl"", ""greA""]",n.. 捕食者；掠夺者,C2,null,/ˈprɛdətər/
predatory,"[""tem8""]",adj.. 掠夺的；捕食的,C2,null,/ˈprɛdəˌtɔːri/
predecessor,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 前任；前辈,C1,null,/ˈpredəsesər/
predestine,"[""greA""]",v.. 注定，命定,C2,null,/priˈdɛstɪn/
predicament,"[""tem8"", ""greA""]",n.. 困境，窘境,B2,null,/prɪˈdɪkəmənt/
predicate,"[""tem4""]",v.. 断言，基于 ; n.. 谓语,B2,null,/ˈprɛdɪkət/
predict,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 预言，预测,A2,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Sports"", ""Environment"", ""Politics""]
```",/prɪˈdɪkt/
prediction,"[""cet6"", ""tem4"", ""ielts""]",n.. 预测；预言,A2,null,/prɪˈdɪkʃən/
predilection,"[""greA""]",n.. 偏爱，偏好,C2,null,/ˌprɛdɪˈlɛkʃən/
predisposition,"[""greA""]",n.. 倾向；癖好,C2,null,/ˌpriː.dɪs.pəˈzɪʃ.ən/
predominant,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",adj.. 主要的，占优势的,C2,null,/prɪˈdɒmɪnənt/
predominantly,"[""cet6"", ""toefl""]",adv.. 主要地，占优势地,C1,null,/prɪˈdɒmɪnəntli/
predominate,"[""toefl"", ""greA""]",v.. 占主导地位，支配,C2,null,/prɪˈdɒmɪneɪt/
preeminent,"[""toefl"", ""greA""]",adj.. 卓越的，杰出的,C2,null,/priːˈɛmɪnənt/
preempt,"[""greA""]",v.. 先占；抢先,A2,null,/priˈɛmpt/
preen,"[""greA""]",v.. 整理羽毛；打扮 ; n.. 自满；得意,C2,null,/priːn/
prefabricate,"[""tem8""]",v.. 预制；预先制造,C2,"```json
[""Tech"", ""Art"", ""Construction""]
```  

(Note: While ""Construction"" wasn't listed in your original options, ""prefabricate"" is most strongly associated with building/construction, which could fall under ""Tech"" as an engineering domain or ""Art"" in architectural design. If strictly limited to your provided list, the closest matches would be `[""Tech"", ""Art""]`.)",/priːˈfæbrɪkeɪt/
preface,"[""cet4"", ""tem4"", ""ielts"", ""greA""]",n.. 前言，序言 ; v.. 为...写序言,C1,null,/ˈprɛfɪs/
prefer,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 更喜欢；宁愿 ; n.. 偏爱的事物,A2,null,/prɪˈfɜːr/
preferable,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 更可取的；更好的,B2,null,/ˈprɛfərəbəl/
preference,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 偏爱；优先选择,B1,null,/ˈprɛfərəns/
preferential,"[""tem8""]",adj.. 优先的；优惠的,C1,null,/ˌprɛfəˈrɛnʃəl/
prefix,"[""tem4""]",n.. 前缀 ; v.. 加前缀,B1,null,/ˈpriːfɪks/
pregnancy,"[""tem4"", ""ielts""]",n.. 怀孕，妊娠,B1,"```json
[""Health"", ""Society""]
```",/ˈprɛɡnənsi/
pregnant,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 怀孕的,B1,null,/ˈprɛɡnənt/
prehistoric,"[""tem4"", ""toefl"", ""greA""]",adj.. 史前的,B2,,/ˌpriːhɪˈstɒrɪk/
preindustrial,"[""cet6""]",adj.. 工业化前的,B2,"```json
[""History"", ""Economy"", ""Society""]
```",/ˌpriːɪnˈdʌstriəl/
prejudice,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 偏见；成见 ; v.. 使有偏见；损害,B1,null,/ˈprɛdʒədɪs/
preliminary,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 初步的，预备的 ; n.. 初步行动；预备程序,B2,null,/prɪˈlɪmɪnəri/
preliterate,"[""greA""]",adj.. 文字出现前的；尚无文字的,A2,null,/priːˈlɪtərɪt/
prelude,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 前奏；序幕 ; v.. 作为...的前奏,C2,"```json
[""Art"", ""Literature"", ""Music""]
```",/ˈprɛl.juːd/
premature,"[""tem8"", ""ielts"", ""greA""]",adj.. 过早的；不成熟的,C1,null,/ˈprɛmətjʊər/
prematurely,"[""cet6""]",adv.. 过早地,C2,null,/ˌpriːməˈtʃʊrli/
premeditate,"[""greA""]",v.. 预谋,C2,null,/prɪˈmɛdɪteɪt/
premeditated,"[""greA""]",adj.. 预谋的,C2,null,/prɪˈmɛdɪteɪtɪd/
premier,"[""highschool"", ""cet4"", ""tem4""]",adj.. 首要的；最好的 ; n.. 总理；首相,C1,"```json
[""Politics"", ""Sports"", ""Media""]
```",/ˈprɛmɪər/
premiere,"[""greA""]",n.. 首映；首演 ; v.. 首映；首次上演,B2,null,/prɪˈmɪr/
premise,"[""tem4"", ""toefl"", ""greA""]",n.. 前提；房屋 ; v.. 预先提出；作为前提,C2,null,/ˈprɛmɪs/
premium,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",n.. 保险费；额外费用；溢价 ; adj.. 优质的；高价的,C1,null,/ˈpriːmiəm/
première,"[""tem8""]",n.. 首映；首演 ; v.. 首映；首次上演,B2,"```json
[""Art"", ""Media"", ""Fashion"", ""Literature""]
```",/prɛmɪˈɛr/
premonition,"[""tem8"", ""greA""]",n.. 预感；预兆,C2,null,/ˌprɛməˈnɪʃən/
prenatal,"[""tem8""]",adj.. 产前的,B2,"```json
[""Health""]
```",/priːˈneɪtəl/
preoccupation,"[""tem4"", ""greA""]",n.. 全神贯注；心事,C2,null,/priːˌɒkjʊˈpeɪʃən/
preoccupied,"[""tem8""]",adj.. 全神贯注的；心事重重的,B2,null,/priːˈɒkjʊpaɪd/
preparation,"[""highschool"", ""cet4"", ""tem4""]",n.. 准备；预备 ; v.. 准备；预备,B1,null,/prɛpəˈreɪʃən/
preparatory,"[""tem4""]",adj.. 预备的，准备的,C2,null,/prɪˈpærətɔːri/
prepare,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 准备，预备 ; n.. 准备工作,A2,null,/prɪˈpɛər/
preponderance,"[""toefl""]",n.. 优势，多数,B1,null,/priˈpɒndərəns/
preponderate,"[""greA""]",v.. 占优势，占主导地位,B1,null,/prɪˈpɒndəreɪt/
preposition,"[""cet4"", ""tem4"", ""greA""]",n.. 介词 ; v.. 预先放置,B1,null,/ˌprɛpəˈzɪʃən/
preposterous,"[""greA""]",adj.. 荒谬的，荒唐的,A2,null,/prɪˈpɒstərəs/
prerequisite,"[""tem8"", ""toefl"", ""greA""]",n.. 先决条件，前提,C2,null,/ˌpriːˈrekwəzɪt/
prerogative,"[""greA""]",n.. 特权；专有权,C2,null,/prɪˈrɒɡətɪv/
presage,"[""greA""]",v.. 预示；预兆 ; n.. 预兆；征兆,B2,null,/ˈprɛsɪdʒ/
preschool,"[""tem8""]",n.. 学前班；幼儿园 ; adj.. 学龄前的,B1,"```json
[""Education"", ""Society""]
```",/ˈpriː.skuːl/
prescience,"[""greA""]",n.. 预知，先见,C2,null,/ˈprɛʃəns/
prescribe,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 开处方；规定,B2,null,/prɪˈskraɪb/
prescribed,"[""ielts""]",v.. 规定，指定 ; adj.. 规定的，指定的,B2,null,/prɪˈskraɪbd/
prescription,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 处方；药方 ; v.. 开处方；规定,B1,"```json
[""Health"", ""Laws""]
```",/prɪˈskrɪpʃən/
presence,"[""cet4"", ""tem4"", ""ielts""]",n.. 存在；出席；仪态,B1,null,/ˈprɛzəns/
present,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts""]",v.. 呈现；提交；授予 ; n.. 礼物；现在 ; adj.. 现在的；出席的,B1,null,/ˈprɛzənt/
presentation,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 展示；陈述；报告 ; v.. 呈现；介绍；授予,B1,null,/ˌprɛzənˈteɪʃən/
presenter,"[""greA""]",n.. 主持人；演讲者,B2,null,/ˈprɛzəntər/
presently,"[""cet4"", ""tem4""]",adv.. 目前；不久,B1,null,/ˈprɛzəntli/
preservation,"[""cet6"", ""tem4"", ""ielts""]",n.. 保存；保护,B1,"```json
[""Environment"", ""History"", ""Art"", ""Health"", ""Science""]
```",/ˌprɛzərˈveɪʃən/
preservative,"[""greA""]",n.. 防腐剂 ; adj.. 防腐的,C2,"```json
[""Health"", ""Food""]
```  

(Note: Although ""Food"" wasn't explicitly listed in your original domains, ""preservative"" is most commonly associated with food and health. If strictly limited to the provided domains, ""Health"" is the closest match.)  

Alternative (strictly within your list):  
```json
[""Health""]
```",/prɪˈzɜrvətɪv/
preserve,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 保护；保存 ; n.. 保护区；蜜饯,B1,null,/prɪˈzɜːrv/
preset,"[""cet6""]",v.. 预设；预先设置 ; adj.. 预定的；预先设置的,A2,null,/ˈpriːsɛt/
preside,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 主持；主管,C2,null,/prɪˈzaɪd/
presidency,"[""cet6"", ""toefl""]",n.. 总统职位；总统任期,B2,"```json
[""Politics"", ""History""]
```",/ˈprɛzɪdənsi/
president,"[""highschool"", ""tem4"", ""toefl""]",n.. 总统；校长；董事长,B1,"```json
[""Politics"", ""History"", ""Society"", ""Laws""]
```",/ˈprɛzɪdənt/
presidential,"[""tem4""]",adj.. 总统的；与总统有关的,B2,"```json
[""Politics"", ""History""]
```",/ˌprɛzɪˈdɛnʃəl/
presidium,"[""tem8""]",n.. 主席团,C2,"```json
[""Politics"", ""Laws""]
```",/prɪˈsɪdiəm/
press,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 按，压；逼迫 ; n.. 新闻界；出版社；压,B1,"```json
[""Media"", ""Politics"", ""Literature"", ""Society""]
```",/prɛs/
pressing,"[""tem8"", ""greA""]",adj.. 紧迫的；急迫的 ; v.. 压；按；熨烫,B1,null,/ˈprɛsɪŋ/
pressure,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 压力；压强 ; v.. 施压；迫使,A2,null,/ˈprɛʃər/
prestige,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 声望，威望 ; adj.. 有威望的，有声望的,B2,null,/prɛˈstiːʒ/
prestigious,"[""tem4"", ""toefl"", ""greA""]",adj.. 有声望的，有威望的,B2,null,/prɛˈstɪdʒəs/
presumably,"[""cet6"", ""tem4"", ""ielts""]",adv.. 大概，可能,B2,"```json
[""Science"", ""History"", ""Literature"", ""Education"", ""Laws""]
```",/prɪˈzjuːməbli/
presume,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 假定；推测 ; v.. 擅自；冒昧,A1,null,/prɪˈzjuːm/
presumption,"[""tem8"", ""toefl"", ""greA""]",n.. 假定；推测 ; n.. 冒昧；放肆,A1,null,/prɪˈzʌmpʃən/
presumptuous,"[""toefl""]",adj.. 自以为是的；冒昧的,C2,null,/prɪˈzʌmptʃuəs/
presuppose,"[""tem8""]",v.. 预先假定；以…为前提,C2,null,/ˌpriːsəˈpəʊz/
presupposition,"[""greA""]",n.. 预设；前提,C2,null,/ˌpriːsʌpəˈzɪʃən/
pretence,"[""tem4""]",n.. 假装；虚伪 ; v.. 假装；伪称,C2,null,/prɪˈtɛns/
pretend,"[""highschool"", ""cet4"", ""tem4"", ""toefl"", ""greA""]",v.. 假装，伪装,B1,null,/prɪˈtend/
pretense,"[""ielts""]",n.. 假装；虚伪,C2,null,/prɪˈtɛns/
pretension,"[""toefl"", ""greA""]",n.. 自命不凡；虚荣 ; v.. 假装；自称,B1,null,/prɪˈtɛnʃən/
pretentious,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 自命不凡的；做作的,C2,null,/prɪˈtɛnʃəs/
preternatural,"[""greA""]",adj.. 超自然的；异常的,C2,null,/ˌpriː.tərˈnætʃ.ər.əl/
pretext,"[""tem4"", ""greA""]",n.. 借口，托辞,A2,null,/ˈpriːtɛkst/
pretty,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 漂亮的；可爱的 ; adv.. 相当；颇,A2,null,/ˈprɪti/
prevail,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 占优势；盛行 ; adj.. 流行的，普遍的,B2,null,/prɪˈveɪl/
prevailing,"[""cet6"", ""ielts"", ""toefl""]",adj.. 盛行的，流行的 ; v.. 战胜，占优势,B2,null,/prɪˈveɪlɪŋ/
prevalence,"[""cet6""]",n.. 流行，盛行 ; adj.. 普遍的，盛行的,C2,null,/ˈprɛvələns/
prevalent,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",adj.. 普遍的，盛行的,C2,null,/prɛvələnt/
prevaricate,"[""greA""]",v.. 支吾，搪塞,C1,null,/prɪˈværɪkeɪt/
prevent,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",v.. 防止，预防,A2,null,/prɪˈvent/
prevention,"[""cet6"", ""tem4""]",n.. 预防；防止,B2,"```json
[""Health"", ""Environment"", ""Society"", ""Laws""]
```",/prɪˈvɛnʃən/
preview,"[""highschool"", ""greA""]",v.. 预览；预演 ; n.. 预览；预演,A2,null,/ˈpriːvjuː/
previous,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 先前的，以前的,B1,null,/ˈpriːviəs/
previously,"[""cet4""]",adv.. 先前，以前,B2,null,/ˈpriːviəsli/
prey,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 捕食；掠夺 ; n.. 猎物；牺牲品,C1,null,/preɪ/
price,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 价格，价钱 ; v.. 定价，标价,A2,"```json
[""Economy"", ""Business"", ""Environment"", ""Health"", ""Society"", ""Laws"", ""Travel""]
```",/ˈpraɪs/
priceless,"[""cet6"", ""tem4""]",adj.. 无价的；极珍贵的,B2,null,/ˈpraɪsləs/
prick,"[""cet6"", ""tem4"", ""ielts""]",v.. 刺，戳 ; n.. 刺，刺痛；笨蛋,B2,null,/prɪk/
pride,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 自豪；骄傲 ; v.. 以...自豪,A2,null,/ˈpraɪd/
priest,"[""cet4"", ""tem4""]",n.. 牧师；神父,B1,null,/priːst/
prim,"[""greA""]",adj.. 整洁的；一本正经的,C2,null,/prɪm/
primal,"[""toefl""]",adj.. 原始的；最初的 ; n.. 本源；根本,C2,null,/ˈpraɪməl/
primarily,"[""cet4""]",adv.. 主要地,B1,null,/ˈpraɪˌmɛrəli/
primary,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 主要的；初级的 ; n.. 初选；原色,B2,null,/ˈpraɪˌmɛri/
primate,"[""toefl"", ""greA""]",n.. 灵长类动物 ; n.. 大主教,C2,null,/ˈpraɪmeɪt/
prime,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 首要的；最好的 ; n.. 全盛时期；素数 ; v.. 使准备好；涂底漆,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Politics""]
```",/praɪm/
primitive,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 原始的；简陋的 ; n.. 原始人；原始事物,B1,null,/ˈprɪmɪtɪv/
primp,"[""greA""]",v.. 精心打扮,C2,null,/prɪmp/
prince,"[""cet4"", ""tem4""]",n.. 王子；亲王,A1,null,/prɪns/
princess,"[""cet4"", ""tem4""]",n.. 公主；王妃,A1,null,/ˈprɪnsɪs/
principal,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 校长；本金 ; adj.. 主要的,B1,null,/ˈprɪnsəpəl/
principally,"[""cet6""]",adv.. 主要地,C1,null,/ˈprɪnsəpli/
principle,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 原则；原理,B1,null,/ˈprɪnsəpəl/
print,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 打印；印刷 ; n.. 印刷品；印记,A2,null,/prɪnt/
printer,"[""cet6"", ""tem4""]",n.. 打印机 ; n.. 印刷工,A2,"```json
[""Tech"", ""Art"", ""Business"", ""Education""]
```",/ˈprɪntər/
prior,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 先前的；优先的 ; n.. 院长；会长,B2,"```json
[""Laws"", ""Education"", ""Politics""]
```",/ˈpraɪər/
prioritize,"[""cet6""]",v.. 优先处理；优先考虑,C2,null,/ˈpraɪərətaɪz/
priority,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 优先；重点 ; adj.. 优先的,B2,null,/priˈɔrəti/
prism,"[""cet6"", ""tem8""]",n.. 棱镜；棱柱,C2,"```json
[""Science"", ""Art"", ""History"", ""Media""]
```",/ˈprɪzəm/
prison,"[""highschool"", ""cet4"", ""tem4""]",n.. 监狱；牢狱 ; v.. 监禁；关押,B1,"```json
[""Society"", ""Laws"", ""Politics"", ""History""]
```",/ˈprɪzən/
prisoner,"[""highschool"", ""cet4"", ""tem4""]",n.. 囚犯；犯人,B1,null,/ˈprɪzənər/
pristine,"[""tem8"", ""greA""]",adj.. 原始的；纯净的,C2,null,/ˈprɪstiːn/
privacy,"[""tem4"", ""ielts""]",n.. 隐私；私密,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Politics"", ""Environment"", ""Health"", ""Media"", ""Laws"", ""Society""]
```",/ˈprɪvəsi/
private,"[""highschool"", ""cet4"", ""cet6"", ""tem4""]",adj.. 私人的；私有的；私下的 ; n.. 列兵；士兵,A2,null,/ˈpraɪvɪt/
privation,"[""greA""]",n.. 匮乏；丧失,C2,null,/prɪˈveɪʃən/
privilege,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 特权；优待 ; v.. 给予特权；授予优待,B2,null,/ˈprɪv.əl.ɪdʒ/
privileged,"[""cet6""]",adj.. 享有特权的；特许的,B2,null,/ˈprɪvəlɪdʒd/
prize,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 奖品；奖赏 ; v.. 珍视；高度重视,B1,null,/ˈpraɪz/
pro,"[""tem8""]",n.. 职业选手；支持者 ; adj.. 专业的；支持的 ; adv.. 赞成地,A2,null,/proʊ/
probability,"[""cet4"", ""tem4""]",n.. 概率，可能性,B1,"```json
[""Tech"", ""Science"", ""Economy"", ""Health"", ""Education""]
```",/prɒbəˈbɪlɪti/
probable,"[""midschool"", ""cet4""]",adj.. 可能的，大概的,B2,null,"/ˈprɒbəbəl/ (UK)  
/ˈprɑːbəbəl/ (US)"
probably,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 很可能，大概,A2,"```json
[""Science"", ""Education"", ""Literature""]
```","/ˈprɒbəbli/ (UK)  
/ˈprɑːbəbli/ (US)"
probation,"[""tem8""]",n.. 试用期；缓刑,C1,null,/prəˈbeɪʃən/
probe,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 探查，探究 ; n.. 探针；探测器,B2,"```json
[""Tech"", ""Science"", ""Health"", ""Politics""]
```",/proʊb/
